PRT_ID,Model_1,Model_2,Model_3
P00081,12136696000.0,10787056000.0,3790319000.0
P04728,11924700000.0,10577715000.0,3897361000.0
P09423,10501756000.0,9838068000.0,3658929700.0
P02764,19682640000.0,14740902000.0,4989550600.0
P06893,21785522000.0,15793781000.0,5158648000.0
P06051,20344420000.0,15106580000.0,5170201600.0
P00033,14392016000.0,11937108000.0,4188192300.0
P05412,18642862000.0,14142982000.0,4790974000.0
P00591,10475401000.0,9834783000.0,3691696400.0
P04290,10352838000.0,9783238000.0,3505343200.0
P04900,15990025000.0,12771441000.0,4329818000.0
P08824,13119385000.0,11226874000.0,3925335800.0
P07175,21496234000.0,15675224000.0,5313875000.0
P02918,20551553000.0,15144685000.0,4979631000.0
P08065,10046805000.0,9630379000.0,3601723400.0
P05461,13817465000.0,11596872000.0,4197817900.0
P09183,15179663000.0,12342252000.0,4246171000.0
P00408,10931317000.0,10110579000.0,3753197300.0
P01241,18397053000.0,14069664000.0,4689877500.0
P06532,10127367000.0,9650691000.0,3528857600.0
P00661,15457550000.0,12516220000.0,4266210000.0
P05864,10029131000.0,9596785000.0,3497420000.0
P09719,20308652000.0,15031658000.0,5054834700.0
P04142,13840599000.0,11645250000.0,4085777700.0
P06464,9493647000.0,9326371000.0,3453738500.0
P00028,12140472000.0,10731571000.0,3841763800.0
P07499,11482338000.0,10372842000.0,3849833700.0
P09599,18111599000.0,13854966000.0,4782618600.0
P09090,18725474000.0,14165884000.0,4822311000.0
P05449,16298232000.0,12939768000.0,4574136300.0
P03731,18409474000.0,14054812000.0,4884856000.0
P02551,8946528000.0,9013096000.0,3337148700.0
P05902,12925177000.0,11177642000.0,4016778200.0
P07919,13838815000.0,11618980000.0,4114212400.0
P01407,19293835000.0,14553468000.0,4949411000.0
P03889,17961005000.0,13782100000.0,4723199000.0
P04151,18992648000.0,14399947000.0,4875845600.0
P06384,13337555000.0,11325609000.0,4081094700.0
P07354,11489143000.0,10359600000.0,3804342000.0
P07873,22034584000.0,16007054000.0,5338677000.0
P03172,13358018000.0,11414914000.0,4011582000.0
P00785,20308520000.0,15058731000.0,4955756000.0
P03519,10101097000.0,9692595000.0,3578439200.0
P07681,24505653000.0,17265527000.0,5640157700.0
P02715,17619780000.0,13600545000.0,4682658000.0
P04195,17753174000.0,13684750000.0,4590163000.0
P00558,20429340000.0,15111233000.0,5121434600.0
P05321,21396953000.0,15603839000.0,5260767700.0
P06099,17312879000.0,13497680000.0,4697618400.0
P04584,14549445000.0,11991453000.0,4263856600.0
P05617,16686195000.0,13167468000.0,4602629000.0
P05093,13879042000.0,11664702000.0,4123144000.0
P08217,18655486000.0,14191577000.0,4865763300.0
P09514,12574255000.0,10978914000.0,3904097800.0
P01754,16227318000.0,12876039000.0,4377747500.0
P00403,9851830000.0,9550509000.0,3532995300.0
P00004,22254223000.0,16102868000.0,5330953000.0
P09345,21358914000.0,15561528000.0,5245427700.0
P07474,17761243000.0,13705492000.0,4623853600.0
P01467,21717244000.0,15815397000.0,5336060000.0
P00908,11798729000.0,10602484000.0,3792403500.0
P02273,16163447000.0,12874999000.0,4470697000.0
P07846,21835518000.0,15857244000.0,5365885000.0
P03785,13761127000.0,11540513000.0,3998374000.0
P02572,11040518000.0,10163220000.0,3669841700.0
P06270,17590096000.0,13588759000.0,4629429000.0
P08948,12316653000.0,10849878000.0,3840084000.0
P02532,10835978000.0,10048483000.0,3671655000.0
P01906,13529283000.0,11457264000.0,4039143400.0
P05633,10008590000.0,9557492000.0,3604764700.0
P02759,19745944000.0,14802063000.0,4927697400.0
P01176,14675472000.0,12097644000.0,4159032600.0
P00958,10034810000.0,9675336000.0,3446263300.0
P06947,19315186000.0,14503419000.0,4921093000.0
P03953,9758054000.0,9497095000.0,3485236700.0
P08894,11329550000.0,10334147000.0,3738541800.0
P00615,12836020000.0,11100968000.0,4056087000.0
P00185,21355078000.0,15623456000.0,5299553000.0
P09007,20680253000.0,15223805000.0,5195099000.0
P02706,13420167000.0,11383495000.0,3964846000.0
P05149,16304123000.0,12919051000.0,4556939000.0
P04920,16707395000.0,13109590000.0,4604425700.0
P05675,14332276000.0,11924113000.0,4220550000.0
P07481,13320430000.0,11322651000.0,4003331300.0
P09981,17620790000.0,13601339000.0,4680556000.0
P08552,11756243000.0,10542088000.0,3857985500.0
P04606,20686588000.0,15302396000.0,5063697400.0
P06792,21363433000.0,15569537000.0,5140006000.0
P08304,10325734000.0,9806967000.0,3629781200.0
P05186,11738851000.0,10540976000.0,3811725600.0
P01756,20668735000.0,15279682000.0,5226269000.0
P03545,17135449000.0,13392212000.0,4589428000.0
P01925,21169312000.0,15531028000.0,5179149000.0
P05371,12353931000.0,10840431000.0,3876169200.0
P04921,16058428000.0,12839406000.0,4459702300.0
P05295,15539882000.0,12547127000.0,4344997000.0
P08220,14859280000.0,12182559000.0,4296124000.0
P07428,10981788000.0,10140480000.0,3634140700.0
P08868,22266126000.0,16061651000.0,5355004000.0
P01631,10032191000.0,9609581000.0,3549385700.0
P04777,26184856000.0,18172097000.0,5993364500.0
P08863,13191512000.0,11223556000.0,4059693300.0
P08697,13600979000.0,11471030000.0,4071679500.0
P09128,18357010000.0,14023163000.0,4696706000.0
P05114,15148966000.0,12363119000.0,4352984000.0
P09268,22206003000.0,16013537000.0,5283802600.0
P02155,11252896000.0,10206201000.0,3796778500.0
P00602,17974968000.0,13795515000.0,4688900000.0
P03335,17914053000.0,13830599000.0,4647539700.0
P03878,20124800000.0,14947514000.0,5083649000.0
P02494,10948903000.0,10131594000.0,3783492000.0
P00515,12108311000.0,10743323000.0,3795595300.0
P06117,21441200000.0,15625274000.0,5306602000.0
P06344,12599202000.0,10998008000.0,3993887700.0
P10023,21115520000.0,15506089000.0,5140411000.0
P03293,10207665000.0,9719921000.0,3530794000.0
P01752,12872260000.0,11114808000.0,4066123800.0
P04917,9223513000.0,9151549000.0,3413144300.0
P03683,25950378000.0,18055928000.0,5796342000.0
P00510,20259303000.0,14994818000.0,5124229600.0
P03468,24046318000.0,17019648000.0,5663680000.0
P02554,19342223000.0,14518711000.0,4911128000.0
P04320,16592687000.0,13089209000.0,4431170000.0
P00929,19151240000.0,14460217000.0,4885551000.0
P01102,19417060000.0,14585634000.0,4851461000.0
P00764,11252158000.0,10269721000.0,3732562400.0
P08971,14784472000.0,12171289000.0,4255376100.0
P05567,8919590000.0,8985571000.0,3250254800.0
P05042,9405145000.0,9245078000.0,3365534500.0
P00978,12708091000.0,11077540000.0,3884450600.0
P07487,24493615000.0,17305133000.0,5655079400.0
P06260,25228247000.0,17668990000.0,5846919000.0
P02390,21279535000.0,15524889000.0,5174753300.0
P03981,24519963000.0,17320468000.0,5601441000.0
P00413,12226274000.0,10834387000.0,3789331500.0
P04893,20300350000.0,15072520000.0,5007398400.0
P06661,19668148000.0,14740926000.0,4881167400.0
P09736,20851970000.0,15298682000.0,5104407000.0
P05232,9725510000.0,9388450000.0,3522109000.0
P01516,13816070000.0,11643244000.0,4211911700.0
P04434,9727320000.0,9458305000.0,3525000200.0
P07376,21043890000.0,15460090000.0,5233126400.0
P08407,9854932000.0,9544368000.0,3439115800.0
P06962,11839812000.0,10608684000.0,3745939500.0
P01683,13228431000.0,11276763000.0,3975886800.0
P05460,24702880000.0,17411764000.0,5776544000.0
P00679,11355376000.0,10290578000.0,3794858000.0
P09821,18820729000.0,14291945000.0,4771302400.0
P00813,22283395000.0,16096991000.0,5298965500.0
P03520,12596413000.0,10925866000.0,3855827500.0
P02350,15230769000.0,12389519000.0,4221899500.0
P07496,15318639000.0,12402442000.0,4408774700.0
P08787,21264867000.0,15520360000.0,5082861000.0
P05598,10258568000.0,9767865000.0,3549723600.0
P03348,18702143000.0,14164281000.0,4706878500.0
P08314,17760390000.0,13689895000.0,4581606400.0
P03109,12440604000.0,10876938000.0,3916413400.0
P00464,13309310000.0,11349219000.0,3957682700.0
P03020,8358058000.0,8664601000.0,3165411300.0
P06931,21386720000.0,15622516000.0,5196175400.0
P07621,19069624000.0,14404244000.0,4986007600.0
P10017,21467628000.0,15604861000.0,5100069400.0
P07102,10913527000.0,10114065000.0,3577534200.0
P05082,18420200000.0,14000705000.0,4797510000.0
P01124,14630774000.0,12051217000.0,4170665500.0
P06583,21300765000.0,15553753000.0,5223208400.0
P09680,17863752000.0,13724093000.0,4749843500.0
P03557,10481572000.0,9822824000.0,3556298200.0
P04743,17679178000.0,13684912000.0,4621755400.0
P01963,15127250000.0,12327086000.0,4319880000.0
P01603,22166612000.0,16079964000.0,5341550000.0
P02775,9658888000.0,9358686000.0,3460701200.0
P03720,13731686000.0,11517541000.0,4084089600.0
P06708,18571362000.0,14141063000.0,4888478700.0
P06002,13156976000.0,11257525000.0,4019507200.0
P01096,20272136000.0,14993328000.0,4959952400.0
P05425,12885620000.0,11067740000.0,3972454400.0
P00099,21374951000.0,15664936000.0,5205978000.0
P07582,12944605000.0,11122383000.0,3998599400.0
P07555,12832088000.0,11145023000.0,3886894000.0
P07914,22349505000.0,16089165000.0,5254404000.0
P02956,13495165000.0,11442016000.0,3996595700.0
P00981,17865753000.0,13786461000.0,4613847000.0
P03271,16449019000.0,13053536000.0,4485433300.0
P02303,17549800000.0,13617346000.0,4570126000.0
P02192,16543791000.0,13085552000.0,4424035300.0
P04923,19722220000.0,14727987000.0,4882708500.0
P05852,16405249000.0,12978530000.0,4503004700.0
P08237,24557949000.0,17291375000.0,5754079000.0
P05210,20600670000.0,15230374000.0,5130308600.0
P01699,12085214000.0,10735387000.0,3779058700.0
P07254,15327340000.0,12390854000.0,4341480000.0
P03646,22177305000.0,16060916000.0,5352179000.0
P08797,10670932000.0,9955393000.0,3559166500.0
P03556,18179780000.0,13895997000.0,4757183500.0
P02933,9170335000.0,9131527000.0,3314970600.0
P06329,11612998000.0,10425361000.0,3811108600.0
P03181,15483648000.0,12545802000.0,4267323000.0
P00755,20546912000.0,15153990000.0,5123003400.0
P06035,14931311000.0,12207326000.0,4218401300.0
P01798,11824562000.0,10604092000.0,3857651700.0
P07706,15972378000.0,12800244000.0,4434086000.0
P02631,9690198000.0,9385482000.0,3429095400.0
P01670,22195532000.0,16048997000.0,5323147300.0
P04025,12955700000.0,11119958000.0,4064457200.0
P01946,23390364000.0,16674180000.0,5577205000.0
P01541,15066308000.0,12295548000.0,4265963000.0
P03678,21658116000.0,15760818000.0,5349608400.0
P06886,12889393000.0,11140123000.0,3960455400.0
P05859,13070578000.0,11210643000.0,4017101800.0
P09673,22488908000.0,16158579000.0,5385271300.0
P03939,10785782000.0,10044058000.0,3675259000.0
P06239,10612337000.0,9877217000.0,3546928000.0
P03549,10674065000.0,9953335000.0,3580764200.0
P04565,17680855000.0,13712039000.0,4612303000.0
P08621,21693989000.0,15767636000.0,5196943400.0
P01772,21443009000.0,15608340000.0,5191830500.0
P00332,11299148000.0,10313036000.0,3770617000.0
P09065,19148952000.0,14410207000.0,4915861500.0
P02976,20414640000.0,15139789000.0,4994336000.0
P06759,11831935000.0,10552576000.0,3758409700.0
P01788,12491119000.0,10893523000.0,3849657300.0
P07405,26236776000.0,18155282000.0,5879358500.0
P08131,27404175000.0,18835163000.0,6095076000.0
P09917,22161015000.0,16005941000.0,5358892000.0
P06857,21369061000.0,15566651000.0,5250521000.0
P06201,15230429000.0,12309668000.0,4341139000.0
P07264,18789515000.0,14287720000.0,4858683000.0
P03362,18262610000.0,13919496000.0,4752430000.0
P06664,12123620000.0,10735354000.0,3765243400.0
P04427,13331518000.0,11376351000.0,3993017000.0
P07358,15159683000.0,12291901000.0,4179626200.0
P07800,13699639000.0,11597865000.0,4002717400.0
P01961,16807537000.0,13205766000.0,4649016300.0
P05160,12089303000.0,10696045000.0,3883927000.0
P03208,14598651000.0,12003108000.0,4236324400.0
P08050,12798093000.0,11066252000.0,3972407800.0
P07101,14980841000.0,12259566000.0,4229073700.0
P02646,14948962000.0,12216955000.0,4205367800.0
P06177,9127626000.0,9126432000.0,3483211800.0
P01564,12758356000.0,11079823000.0,4056966000.0
P03128,9740848000.0,9457371000.0,3557538800.0
P02141,16004419000.0,12720955000.0,4480119000.0
P02285,24264428000.0,17140859000.0,5574774000.0
P08121,24077259000.0,17014471000.0,5628194000.0
P09353,19402207000.0,14543606000.0,4958538000.0
P09466,18989752000.0,14349627000.0,4884721700.0
P00861,19965225000.0,14910286000.0,5048579000.0
P04362,22045061000.0,15991027000.0,5383575000.0
P01895,25424364000.0,17791193000.0,5861661700.0
P06578,12067840000.0,10645640000.0,3813692000.0
P09698,18450990000.0,14080563000.0,4848953000.0
P00364,11263396000.0,10263063000.0,3659291100.0
P07935,21071733000.0,15483870000.0,5100013000.0
P09987,21893612000.0,15887371000.0,5385042400.0
P09827,19659522000.0,14693725000.0,4853334500.0
P04821,13107331000.0,11207733000.0,4003211800.0
P09870,17514217000.0,13506536000.0,4580976600.0
P09174,11997021000.0,10652494000.0,3825721600.0
P01053,21063670000.0,15435317000.0,5084747000.0
P07122,20923360000.0,15383005000.0,5078092000.0
P06318,8191712000.0,8529274400.0,3133088800.0
P07795,19894260000.0,14784926000.0,5023169500.0
P02653,14991042000.0,12229614000.0,4336829400.0
P03183,11268953000.0,10275948000.0,3747063300.0
P03942,18499551000.0,14063991000.0,4850865000.0
P08221,17571953000.0,13565006000.0,4550470000.0
P00393,15133785000.0,12301007000.0,4391592400.0
P06401,12916002000.0,11104005000.0,3971595300.0
P07443,20175290000.0,14939140000.0,5014689000.0
P08735,14962541000.0,12261337000.0,4313879600.0
P03289,12145719000.0,10718200000.0,3781689600.0
P09616,21274930000.0,15539501000.0,5236677000.0
P04544,10332680000.0,9751010000.0,3491728000.0
P02174,23116507000.0,16531991000.0,5525413400.0
P00422,14619739000.0,12028556000.0,4314081000.0
P02386,17736507000.0,13677542000.0,4764418000.0
P00746,13685475000.0,11518603000.0,4053642500.0
P01417,9626296000.0,9432076000.0,3413697000.0
P04512,14503211000.0,11952243000.0,4195190300.0
P07755,10586874000.0,9941945000.0,3712017000.0
P09908,18263556000.0,13914431000.0,4832038000.0
P01165,12004567000.0,10676560000.0,3853236000.0
P07938,14179611000.0,11794077000.0,4238893300.0
P04535,27135613000.0,18651965000.0,6031581000.0
P06615,17782452000.0,13639586000.0,4741760000.0
P05165,11513659000.0,10417291000.0,3700947000.0
P08247,24724316000.0,17404203000.0,5696387000.0
P09485,14654511000.0,12008624000.0,4254282000.0
P07098,12043194000.0,10733736000.0,3801552000.0
P00174,20842168000.0,15363708000.0,5092070400.0
P09649,21371953000.0,15591268000.0,5219281000.0
P07834,15606555000.0,12570671000.0,4477670400.0
P09928,20435390000.0,15056819000.0,4986376000.0
P07380,21352782000.0,15632023000.0,5133645000.0
P06671,21267532000.0,15580935000.0,5225277400.0
P03611,21384309000.0,15648672000.0,5174121000.0
P08766,21863438000.0,15829135000.0,5341215000.0
P09702,18940068000.0,14324208000.0,4852990500.0
P01878,25419830000.0,17794396000.0,5765866000.0
P00115,11175690000.0,10267506000.0,3774816300.0
P05586,8861322000.0,8980879000.0,3246211000.0
P00472,20958642000.0,15380163000.0,5100460500.0
P05772,9782339000.0,9450028000.0,3511269600.0
P01212,12048121000.0,10685438000.0,3941709000.0
P08577,14111441000.0,11766311000.0,4156806700.0
P07868,9140440000.0,9114638000.0,3310805000.0
P05407,10218759000.0,9681585000.0,3604960300.0
P06254,16217350000.0,12895583000.0,4551671000.0
P07366,24085137000.0,17018089000.0,5614065700.0
P08335,20543842000.0,15201688000.0,5111461000.0
P01555,17827752000.0,13776335000.0,4741375000.0
P06453,18505892000.0,14073600000.0,4776706000.0
P02915,9226975000.0,9175684000.0,3404357600.0
P03844,21795516000.0,15877570000.0,5373487000.0
P06223,8276987000.0,8584534500.0,3126479600.0
P07836,17636000000.0,13615399000.0,4616549000.0
P00092,19998255000.0,14915707000.0,4923757600.0
P06071,22263996000.0,16059451000.0,5382147000.0
P07258,19158827000.0,14431392000.0,4965013500.0
P06050,13763309000.0,11591608000.0,4185669000.0
P08264,12775053000.0,11104601000.0,3951115300.0
P01789,17588185000.0,13587411000.0,4618863000.0
P05213,16940876000.0,13271729000.0,4512418000.0
P09807,18199724000.0,13878369000.0,4643395600.0
P05783,14191020000.0,11838636000.0,4101463000.0
P09671,20627560000.0,15149874000.0,5165399000.0
P08771,20459220000.0,15129434000.0,5098093600.0
P06330,10911715000.0,10043025000.0,3667552300.0
P03698,24594342000.0,17313683000.0,5614324700.0
P05386,9276787000.0,9157306000.0,3436865500.0
P03693,9638568000.0,9373201000.0,3435151600.0
P04422,8776663000.0,8901124000.0,3324502500.0
P02448,8202080000.0,8502356500.0,3286858200.0
P03207,11570008000.0,10444920000.0,3845928400.0
P00339,12080845000.0,10707276000.0,3912889300.0
P03914,15219319000.0,12324863000.0,4377314000.0
P00707,11112481000.0,10266232000.0,3628934700.0
P09049,11433386000.0,10311120000.0,3772622000.0
P06717,18637136000.0,14206486000.0,4825596000.0
P02968,11476084000.0,10385989000.0,3750164000.0
P02517,15507852000.0,12552762000.0,4394116600.0
P00070,19174170000.0,14466796000.0,4938419000.0
P06991,20685265000.0,15257569000.0,5039370000.0
P04479,9623468000.0,9417342000.0,3367404500.0
P06202,17939243000.0,13795285000.0,4673582000.0
P09676,22077923000.0,15986737000.0,5350839000.0
P05973,17202348000.0,13434411000.0,4512932000.0
P04446,11795124000.0,10511942000.0,3872070100.0
P00840,21617797000.0,15784714000.0,5320834000.0
P04615,13236044000.0,11267756000.0,3909061000.0
P06472,10916929000.0,10120993000.0,3743447000.0
P07616,21310294000.0,15580144000.0,5277656000.0
P08841,18713220000.0,14138977000.0,4792085500.0
P02562,13167255000.0,11293258000.0,3943484400.0
P03422,18214429000.0,13898713000.0,4720368600.0
P02667,13041461000.0,11172712000.0,3995635500.0
P05883,9503277000.0,9272156000.0,3424615000.0
P09972,20033378000.0,14906845000.0,5006597600.0
P00865,21418697000.0,15591526000.0,5287639000.0
P08819,18017952000.0,13839231000.0,4672722000.0
P07588,10670273000.0,10004275000.0,3555936800.0
P01500,16936477000.0,13268929000.0,4483843000.0
P02565,22877686000.0,16456295000.0,5368897500.0
P07788,21881336000.0,15902947000.0,5352109600.0
P06143,26748230000.0,18470683000.0,5948676000.0
P06525,13672718000.0,11556327000.0,4056371200.0
P00445,11835596000.0,10579199000.0,3915983600.0
P01548,8776938000.0,8897328000.0,3414713300.0
P07495,26901820000.0,18552797000.0,5949448700.0
P09522,18016154000.0,13842019000.0,4667415600.0
P08618,21881369000.0,15841571000.0,5278391300.0
P05307,18318074000.0,14003610000.0,4676889600.0
P08317,13122023000.0,11296034000.0,3933447200.0
P09285,9903481000.0,9532827000.0,3446123000.0
P00847,15409221000.0,12474601000.0,4410319400.0
P08924,12633590000.0,10996339000.0,3847484400.0
P05959,18821423000.0,14256112000.0,4896973300.0
P02332,10021149000.0,9634310000.0,3502664700.0
P07295,24034531000.0,17062380000.0,5563007000.0
P04625,18051803000.0,13866256000.0,4810738700.0
P04182,20547092000.0,15122909000.0,4972748000.0
P09619,18784504000.0,14187025000.0,4915960000.0
P08939,9375203000.0,9262977000.0,3394423300.0
P04739,16367699000.0,12908960000.0,4545749000.0
P07672,21892743000.0,15888624000.0,5294561000.0
P06243,11369902000.0,10390795000.0,3695645200.0
P06755,24177506000.0,17088087000.0,5712235500.0
P03714,12297767000.0,10853476000.0,3891196000.0
P07210,21549400000.0,15663784000.0,5261325000.0
P00341,17684832000.0,13653881000.0,4718298600.0
P03726,19042181000.0,14410248000.0,4787723300.0
P02411,12028137000.0,10696388000.0,3951442000.0
P05708,13822040000.0,11651095000.0,4150615000.0
P04178,8785349000.0,8872924000.0,3317189600.0
P02083,21219560000.0,15583184000.0,5188632600.0
P02937,20530950000.0,15173036000.0,5064559600.0
P01412,13348171000.0,11357786000.0,4037776600.0
P01408,14833573000.0,12141980000.0,4153124900.0
P02374,13053635000.0,11217304000.0,4056952300.0
P00777,19209908000.0,14463613000.0,4933892000.0
P01803,15588727000.0,12571691000.0,4380986400.0
P05057,16867562000.0,13183740000.0,4512108500.0
P06511,21111660000.0,15419131000.0,5085425700.0
P08270,19280364000.0,14505587000.0,4918143000.0
P06157,18430669000.0,14106530000.0,4708959700.0
P00007,22469384000.0,16239370000.0,5357125600.0
P06899,11938208000.0,10613809000.0,3871119400.0
P05366,15050043000.0,12270265000.0,4209661700.0
P08267,26607976000.0,18417932000.0,5962251300.0
P07019,19810935000.0,14812026000.0,4980163600.0
P01739,15024780000.0,12276462000.0,4226313000.0
P00983,21004153000.0,15439485000.0,5217356000.0
P00639,21034789000.0,15441840000.0,5101265000.0
P00228,21372320000.0,15638800000.0,5233109000.0
P03235,21522850000.0,15718779000.0,5232090000.0
P04435,11313333000.0,10292008000.0,3661579300.0
P02117,20986792000.0,15451549000.0,5261244000.0
P01629,9762499000.0,9467422000.0,3582520300.0
P07477,10613115000.0,9972270000.0,3549652700.0
P07562,17767940000.0,13701802000.0,4693363700.0
P08593,17779139000.0,13735337000.0,4675436500.0
P01492,16869290000.0,13226301000.0,4558399500.0
P09135,9285538000.0,9218330000.0,3341192400.0
P06640,13308703000.0,11330632000.0,4094894800.0
P09243,14030053000.0,11724349000.0,4099825400.0
P08412,9957110000.0,9606494000.0,3567206000.0
P06847,17489035000.0,13550649000.0,4679131600.0
P09034,20878565000.0,15339862000.0,5057816600.0
P02617,14429211000.0,11924126000.0,4285645800.0
P03449,25705968000.0,17899796000.0,5778226000.0
P06766,25993476000.0,18071700000.0,5975517000.0
P05763,12628138000.0,10945113000.0,4012076500.0
